SrcIP,DstIP,SrcPort,DstPort,SNI,OrgName,JA3hash,JA4hash,AppName,Type,JA3Shash,JA4Shash,Filename,Version,JA4X1,Issuer1,Subject1,JA4X2,Issuer2,Subject2,JA4X3,Issuer3,Subject3
192.168.66.2,17.57.146.54,51531,5223,courier.push.apple.com,Apple Inc.; APPLE-WWNET,74954a0c86284d0d6e1c4efefe92b521,t12d2108a3_76e208dd3e22_2dae41c691ec,AMPLibraryAgent,0,3f48aac872b1dbe54fa3547535ec9d43,t120400_c009_12a20535f9be,tests/ondra2/AMPLibraryAgent-extracted.csv,0,37141d512b83_9d24d310e1ba_c5571e5ecf57,CN=Apple Inc.; ON=Apple Certification Authority,CN=Apple Root CA; ON=Apple Inc.,7d5dbb3783b4_37141d512b83_de092c613310,CN=Apple Inc.; ON=Apple Root CA,CN=Apple Certification Authority; ON=Apple Root CA,7d5dbb3783b4_7d5dbb3783b4_e4676ec0041e,None,None
192.168.66.2,17.8.155.117,51533,443,fpinit.itunes.apple.com,Apple Inc.; APPLE-WWNET,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AMPLibraryAgent,0,0191d81a4ad7ee1a330a1e2c51d23ace,t1205h2_c02b_460f64128655,tests/ondra2/AMPLibraryAgent-extracted.csv,0,a373a9f83c6b_e1caf2c17c5d_258381d3d68a,CN=Apple Public EV Server ECC CA 1 - G1; ON=Apple Inc.,CN=fpinit.itunes.apple.com; ON=Apple Inc.,7d5dbb3783b4_a373a9f83c6b_44440d41940c,CN=Apple Inc.; ON=DigiCert Global Root G3,None,None,None,None
192.168.66.2,2.18.36.24,51527,443,init.itunes.apple.com,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AMPLibraryAgent,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/AMPLibraryAgent-extracted.csv,0,a373a9f83c6b_ba7ce0880c07_258381d3d68a,CN=Apple Public EV Server RSA CA 2 - G1; ON=Apple Inc.,None,7d5dbb3783b4_a373a9f83c6b_44440d41940c,None,None,None,None,None
192.168.66.2,2.18.36.24,51534,443,s.mzstatic.com,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AMPLibraryAgent,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/AMPLibraryAgent-extracted.csv,0,a373a9f83c6b_ba7ce0880c07_258381d3d68a,CN=Apple Public EV Server RSA CA 2 - G1; ON=Apple Inc.,None,7d5dbb3783b4_a373a9f83c6b_44440d41940c,None,None,None,None,None
192.168.66.2,184.72.253.118,51080,443,fls-na.amazon.com,Amazon Data Services NoVa; AMAZON-IAD,66918128f1b9b03303d77c6f2eefd128,t13d1615h2_46e7e9700bed_45f260be83e2,Amazon_Music,0,cabca0e45d1843a8873f229da4a3323f,t1204h2_c02f_e8548d846bdd,tests/ondra2/Amazon_Music-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,209.54.180.182,50788,443,unagi-na.amazon.com,Amazon.com; Inc.; AMAZO-4,66918128f1b9b03303d77c6f2eefd128,t13d1615h2_46e7e9700bed_45f260be83e2,Amazon_Music,A,f4febc55ea12b31ae17cfb7e614afda8,t130200_1301_a56c5b993250,tests/ondra2/Amazon_Music-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,34.224.122.14,50787,443,fls-na.amazon.com,Amazon Technologies Inc.; AT-88-Z,66918128f1b9b03303d77c6f2eefd128,t13d1615h2_46e7e9700bed_45f260be83e2,Amazon_Music,0,bfc90d56141386ee83b56cda231cccfc,t1206h2_c02f_7c777c72cf5b,tests/ondra2/Amazon_Music-extracted.csv,0,a373a9f83c6b_7022c563de38_2cdf432ec278,CN=Amazon RSA 2048 M02; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon Root CA 1; ON=Amazon,CN=Amazon RSA 2048 M02; ON=Amazon,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Starfield Services Root Certificate Authority - G2; ON=Starfield Technologies; Inc.,CN=Amazon Root CA 1; ON=Amazon
192.168.66.2,52.94.225.56,51109,443,unagi.amazon.com,Amazon Technologies Inc.; AT-88-Z,66918128f1b9b03303d77c6f2eefd128,t13d1615h2_46e7e9700bed_45f260be83e2,Amazon_Music,0,f4febc55ea12b31ae17cfb7e614afda8,t130200_1301_a56c5b993250,tests/ondra2/Amazon_Music-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,65.9.92.45,50785,443,www.amazon.com,Amazon.com; Inc.; AMAZO-CF,66918128f1b9b03303d77c6f2eefd128,t13d1615h2_46e7e9700bed_45f260be83e2,Amazon_Music,0,f4febc55ea12b31ae17cfb7e614afda8,t130200_1301_a56c5b993250,tests/ondra2/Amazon_Music-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,151.101.3.6,51499,443,bag.itunes.apple.com,Fastly; Inc.; SKYCA-3,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AppleTV,0,a885fb01204bc11cc58efc02fe640899,t1207h2_c02f_d0d4e4171d74,tests/ondra2/AppleTV-extracted.csv,0,a373a9f83c6b_ba7ce0880c07_e83873d438cb,CN=Apple Public EV Server RSA CA 2 - G1; ON=Apple Inc.,None,7d5dbb3783b4_a373a9f83c6b_44440d41940c,None,None,None,None,None
192.168.66.2,151.101.3.6,51500,443,apps.mzstatic.com,Fastly; Inc.; SKYCA-3,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AppleTV,0,a885fb01204bc11cc58efc02fe640899,t1207h2_c02f_d0d4e4171d74,tests/ondra2/AppleTV-extracted.csv,0,a373a9f83c6b_ba7ce0880c07_e83873d438cb,CN=Apple Public EV Server RSA CA 2 - G1; ON=Apple Inc.,None,7d5dbb3783b4_a373a9f83c6b_44440d41940c,None,None,None,None,None
192.168.66.2,17.8.155.117,51502,443,fpinit.itunes.apple.com,Apple Inc.; APPLE-WWNET,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AppleTV,0,0191d81a4ad7ee1a330a1e2c51d23ace,t1205h2_c02b_460f64128655,tests/ondra2/AppleTV-extracted.csv,0,a373a9f83c6b_e1caf2c17c5d_258381d3d68a,CN=Apple Public EV Server ECC CA 1 - G1; ON=Apple Inc.,CN=fpinit.itunes.apple.com; ON=Apple Inc.,7d5dbb3783b4_a373a9f83c6b_44440d41940c,CN=Apple Inc.; ON=DigiCert Global Root G3,None,None,None,None
192.168.66.2,2.18.36.24,51501,443,s.mzstatic.com,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AppleTV,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/AppleTV-extracted.csv,0,a373a9f83c6b_ba7ce0880c07_258381d3d68a,CN=Apple Public EV Server RSA CA 2 - G1; ON=Apple Inc.,None,7d5dbb3783b4_a373a9f83c6b_44440d41940c,None,None,None,None,None
192.168.66.2,23.217.50.22,51539,443,xp.apple.com,Akamai Technologies; Inc.; AKAMAI,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AppleTV,A,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h1_c030_e1dda4771ae8,tests/ondra2/AppleTV-extracted.csv,0,a373a9f83c6b_ba7ce0880c07_258381d3d68a,CN=Apple Public EV Server RSA CA 2 - G1; ON=Apple Inc.,None,7d5dbb3783b4_a373a9f83c6b_44440d41940c,None,None,None,None,None
192.168.66.2,23.35.208.114,51507,443,amp-api.videos.apple.com,Akamai Technologies; Inc.; AKAMAI,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AppleTV,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/AppleTV-extracted.csv,0,a373a9f83c6b_ba7ce0880c07_258381d3d68a,CN=Apple Public EV Server RSA CA 2 - G1; ON=Apple Inc.,None,7d5dbb3783b4_a373a9f83c6b_44440d41940c,None,None,None,None,None
192.168.66.2,23.35.208.19,51505,443,sf-api-token-service.itunes.apple.com,Akamai Technologies; Inc.; AKAMAI,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,AppleTV,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/AppleTV-extracted.csv,0,a373a9f83c6b_ba7ce0880c07_258381d3d68a,CN=Apple Public EV Server RSA CA 2 - G1; ON=Apple Inc.,None,7d5dbb3783b4_a373a9f83c6b_44440d41940c,None,None,None,None,None
192.168.66.2,151.101.194.137,50751,443,code.jquery.com,Fastly; Inc.; SKYCA-3,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,FourNet,0,a885fb01204bc11cc58efc02fe640899,t1207h2_c02f_d0d4e4171d74,tests/ondra2/FourNet-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,91.222.54.82,50733,443,live.4net.tv,NETFORMS s.r.o.; CZ-NETFORMS-20101130 (CZ),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,FourNet,0,d154fcfa5bb4f0748e1dd1992c681104,t1206h1_c030_12a20535f9be,tests/ondra2/FourNet-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,91.222.54.82,50750,443,live.4net.tv,NETFORMS s.r.o.; CZ-NETFORMS-20101130 (CZ),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,FourNet,0,d7e12962b60127bdbe4f65f39221f9e8,t1203h1_c030_ec53b3cc8a64,tests/ondra2/FourNet-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.5.91,51209,443,www.xboxab.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,GameBar,0,0f14538e1c9070becdad7739c67d6363,t1206h2_c030_7136cef64a82,tests/ondra2/GameBar-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 07; ON=Microsoft Corporation,CN=any.xboxab.com; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,142.251.36.142,51550,443,www.google-analytics.com,Google LLC; GOOGLE,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,HP,A,84aaf6d03fc8c5bfb56d1d188735b268,t120400_c02b_4993ccf7354b,tests/ondra2/HP-extracted.csv,0,a373a9f83c6b_7022c563de38_2e3757343cb0,CN=WR2; ON=Google Trust Services,None,a373a9f83c6b_a373a9f83c6b_5d71497f7704,CN=Google Trust Services; ON=GTS Root R1,CN=GlobalSign nv-sa; ON=WR2,7d5dbb3783b4_a373a9f83c6b_2fbee3f04f3b,CN=GlobalSign Root CA; ON=Root CA,CN=GTS Root R1; ON=Google Trust Services LLC
192.168.66.2,142.251.36.142,51586,443,www.google-analytics.com,Google LLC; GOOGLE,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,HP,A,b31c0b82752ea0e2c48b8ce46e9263e5,t120300_c02b_7815a3cc5eb2,tests/ondra2/HP-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,20.82.154.241,51578,443,displaycatalog.mp.microsoft.com,Microsoft Corporation; MSFT,a0e9f5d64349fb13191bc781f81f42e1,t12d190800_d83cc789557e_7af1ed941c26,HP,0,ec74a5c51106f0419184d0dd08fb05bc,t120400_c030_12a20535f9be,tests/ondra2/HP-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=frontdoor-consumer.bigcatalog.commerce.microsoft.com; ON=Microsoft Corporation,a373a9f83c6b_a373a9f83c6b_24a9230ed4ad,CN=Microsoft RSA Root Certificate Authority 2017; ON=Microsoft Corporation,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,None,None,None
192.168.66.2,4.209.244.239,51591,443,collections.md.mp.microsoft.com,Microsoft Corporation; MSFT,a0e9f5d64349fb13191bc781f81f42e1,t12d190800_d83cc789557e_7af1ed941c26,HP,0,098e26e2609212ac1bfac552fbe04127,t120500_c02f_12a20535f9be,tests/ondra2/HP-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=collections.md.mp.microsoft.com; ON=Microsoft Corporation,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=www.digicert.com; ON=DigiCert Inc
192.168.66.2,52.27.234.183,51613,443,firmwareupdate.hpbp.io,Amazon Technologies Inc.; AT-88-Z,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,HP,0,2ab44dd8c27bdce434a961463587356a,t120500_c02f_7c777c72cf5b,tests/ondra2/HP-extracted.csv,0,a373a9f83c6b_2bab15409345_2cdf432ec278,CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1; ON=DigiCert Inc,CN=firmwareupdate.hpbp.io; ON=HP Inc,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=DigiCert Inc; ON=DigiCert Global G2 TLS RSA SHA256 2020 CA1,CN=DigiCert Global Root G2; ON=www.digicert.com
192.168.66.2,54.200.26.74,51541,443,www.hpgamestream.com,Amazon.com; Inc.; AMAZO-ZPDX6,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,HP,0,2ab44dd8c27bdce434a961463587356a,t120500_c02f_7c777c72cf5b,tests/ondra2/HP-extracted.csv,0,a373a9f83c6b_2bab15409345_2cdf432ec278,CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1; ON=DigiCert Inc,CN=hpgamestream.com; ON=HP Inc,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=DigiCert Inc; ON=DigiCert Global G2 TLS RSA SHA256 2020 CA1,CN=DigiCert Global Root G2; ON=www.digicert.com
192.168.66.2,65.9.95.4,51540,443,content.hpgamestream.com,Amazon.com; Inc.; AMAZO-CF,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,HP,0,2ab44dd8c27bdce434a961463587356a,t120500_c02f_7c777c72cf5b,tests/ondra2/HP-extracted.csv,0,a373a9f83c6b_7022c563de38_7bf9a7bf7029,CN=Amazon RSA 2048 M01; ON=Amazon,None,a373a9f83c6b_a373a9f83c6b_3684c5172069,CN=Amazon; ON=Amazon Root CA 1,CN=Arizona; ON=Amazon RSA 2048 M01,2bab15409345_a373a9f83c6b_44ce05048d28,CN=Amazon; ON=Starfield Services Root Certificate Authority - G2,CN=Starfield Technologies; Inc.; ON=Amazon Root CA 1
192.168.66.2,65.9.95.4,51542,443,content.hpgamestream.com,Amazon.com; Inc.; AMAZO-CF,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,HP,0,9dd9697e41bf4842b13869ec64041126,t120300_c02f_e8548d846bdd,tests/ondra2/HP-extracted.csv,0,None,None,None,None,None,None,None,None,None
192.168.66.2,13.107.246.45,51420,443,maps.windows.com,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,5311d65cbc4513b3a931887511930625,t1206h2_c030_4bc0b686e018,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 03; ON=Microsoft Corporation,CN=maps.windows.com; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=DigiCert Inc; ON=Microsoft Azure RSA TLS Issuing CA 03,CN=DigiCert Global Root G2; ON=www.digicert.com
192.168.66.2,13.107.246.45,51430,443,dev.virtualearth.net,Microsoft Corporation; MSFT,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,5311d65cbc4513b3a931887511930625,t1206h2_c030_4bc0b686e018,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,CN=DigiCert Inc; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_a83ffcd6e6c2,CN=DigiCert Global Root G2; ON=www.digicert.com,CN=Microsoft Azure RSA TLS Issuing CA 04; ON=Microsoft Corporation,7d5dbb3783b4_7d5dbb3783b4_6456b1277d74,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert Global Root G2
192.168.66.2,2.17.98.76,51390,443,ecn.dev.virtualearth.net,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=ecn.t0.tiles.virtualearth.net; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,2.18.36.125,51389,443,t2.ssl.ak.tiles.virtualearth.net,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=t0.ssl.ak.tiles.virtualearth.net; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,2.18.36.125,51401,443,t3.ssl.ak.tiles.virtualearth.net,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=t0.ssl.ak.tiles.virtualearth.net; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,2.18.36.125,51402,443,t0.ssl.ak.tiles.virtualearth.net,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=t0.ssl.ak.tiles.virtualearth.net; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,2.18.36.226,51397,443,t0.ssl.ak.dynamic.tiles.virtualearth.net,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=t0.ssl.ak.dynamic.tiles.virtualearth.net; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,2.18.36.226,51403,443,t3.ssl.ak.dynamic.tiles.virtualearth.net,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=t0.ssl.ak.dynamic.tiles.virtualearth.net; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,2.18.36.226,51408,443,t1.ssl.ak.dynamic.tiles.virtualearth.net,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=t0.ssl.ak.dynamic.tiles.virtualearth.net; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,2.18.36.226,51411,443,t2.ssl.ak.dynamic.tiles.virtualearth.net,Network Architecture Role Account; AKAMAI-PA (EU),28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,35af4c8cd9495354f7d701ce8ad7fd2d,t1206h2_c030_e1dda4771ae8,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=t0.ssl.ak.dynamic.tiles.virtualearth.net; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,204.79.197.237,51396,443,platform.bing.com,Microsoft Corporation; ECN-NETWORK,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Maps,0,0f14538e1c9070becdad7739c67d6363,t1206h2_c030_7136cef64a82,tests/ondra2/Maps-extracted.csv,0,a373a9f83c6b_2bab15409345_0f2217ba412e,CN=Microsoft Azure TLS Issuing CA 02; ON=Microsoft Corporation,CN=www.bing.com; ON=Microsoft Corporation,7d5dbb3783b4_a373a9f83c6b_c34b04c10969,CN=www.digicert.com; ON=DigiCert Inc,CN=Microsoft Corporation; ON=DigiCert Global Root G2,None,None,None
192.168.66.2,157.240.30.18,51438,443,graph.facebook.com,Facebook; Inc.; THEFA-3,a0e9f5d64349fb13191bc781f81f42e1,t12d190800_d83cc789557e_7af1ed941c26,Messenger,A,b8d072db1f2e5be0acbae44d5808eca0,t120300_c02b_460f64128655,tests/ondra2/Messenger-extracted.csv,0,7d5dbb3783b4_2bab15409345_2cdf432ec278,CN=www.digicert.com; ON=DigiCert Inc,CN=Meta Platforms; Inc.; ON=Menlo Park,7d5dbb3783b4_7d5dbb3783b4_9c5875a5c227,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert High Assurance EV Root CA,None,None,None
192.168.66.2,157.240.30.18,51443,443,portal.fb.com,Facebook; Inc.; THEFA-3,28a2c9bd18a11de089ef85a160da29e4,t12d1909h2_d83cc789557e_7af1ed941c26,Messenger,0,27eabd2e03c903c0e38682b67d24b578,t1204h2_c02f_460f64128655,tests/ondra2/Messenger-extracted.csv,0,7d5dbb3783b4_2bab15409345_2cdf432ec278,CN=www.digicert.com; ON=DigiCert Inc,CN=Meta Platforms; Inc.; ON=Menlo Park,7d5dbb3783b4_7d5dbb3783b4_9c5875a5c227,CN=www.digicert.com; ON=DigiCert Inc,CN=DigiCert Inc; ON=DigiCert High Assurance EV Root CA,None,None,None
192.168.66.2,142.251.36.142,51524,443,www.google-analytics.com,Google LLC; GOOGLE,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,Omen;ndCenterBackground,A,84aaf6d03fc8c5bfb56d1d188735b268,t120400_c02b_4993ccf7354b,tests/ondra2/Omen;ndCenterBackground-extracted.csv,0,a373a9f83c6b_7022c563de38_2e3757343cb0,CN=WR2; ON=Google Trust Services,None,a373a9f83c6b_a373a9f83c6b_5d71497f7704,CN=Google Trust Services; ON=GTS Root R1,CN=GlobalSign nv-sa; ON=WR2,7d5dbb3783b4_a373a9f83c6b_2fbee3f04f3b,CN=GlobalSign Root CA; ON=Root CA,CN=GTS Root R1; ON=Google Trust Services LLC
192.168.66.2,142.251.36.142,51685,443,www.google-analytics.com,Google LLC; GOOGLE,3b5074b1b5d032e5620f69f9f700ff0e,t12d210700_76e208dd3e22_2dae41c691ec,Omen;ndCenterBackground,A,b31c0b82752ea0e2c48b8ce46e9263e5,t120300_c02b_7815a3cc5eb2,tests/ondra2/Omen;ndCenterBackground-extracted.csv,0,None,None,None,None,None,None,None,None,None
